bv_raw,bv_nc,crc_raw,crc_nc,n_units_used,tag,dgp,rep,N,C,T_c,het_scale,nl_scale,factor_scale,bv_true
0.4047397942433257,0.09238615686057595,0.25088365267029455,0.082320459632527,50,p1_T15,C,45,5,50,15,0.25,0.15,1.0,0.0
0.42845168991160165,0.10134898671020517,0.28754303923289687,0.10791661860890961,50,p1_T15,C,46,5,50,15,0.25,0.15,1.0,0.0
0.39704837626522616,0.07593338678029889,0.25257090855528297,0.08277969021856126,50,p1_T15,C,47,5,50,15,0.25,0.15,1.0,0.0
0.4827148560433929,0.08075880969559619,0.3742925916153529,0.17422629933414913,50,p1_T15,C,48,5,50,15,0.25,0.15,1.0,0.0
0.440298365553714,0.07568984356044726,0.3011349724530167,0.11817013131705789,50,p1_T15,C,49,5,50,15,0.25,0.15,1.0,0.0
0.496730064570136,0.21536113783959127,0.28417428871116135,0.10560422618220804,50,p1_T15,D,0,5,50,15,0.25,0.15,1.0,0.1
0.42927975488072434,0.12385483167727315,0.34296142991431683,0.14976982539895722,50,p1_T15,D,1,5,50,15,0.25,0.15,1.0,0.15
0.44584402805095213,0.18629438270044532,0.2861659512642958,0.10693571138117776,50,p1_T15,D,2,5,50,15,0.25,0.15,1.0,0.13
0.4346826493228062,0.14385102609448192,0.2709451141096145,0.09630481313749595,50,p1_T15,D,3,5,50,15,0.25,0.15,1.0,0.15
0.4315049265946092,0.12767679029953333,0.29735174643358214,0.11566704853060372,50,p1_T15,D,4,5,50,15,0.25,0.15,1.0,0.11
0.4940891245600423,0.2515158250847492,0.3180010907733922,0.1300890370899445,50,p1_T15,D,5,5,50,15,0.25,0.15,1.0,0.14
0.4239147566859059,0.16725311524888725,0.2714918686514208,0.09731884162592569,50,p1_T15,D,6,5,50,15,0.25,0.15,1.0,0.14
0.4702263120000684,0.16077581139180894,0.35175878429727564,0.15822436192794542,50,p1_T15,D,7,5,50,15,0.25,0.15,1.0,0.12
0.44414904755892815,0.16345682235890244,0.2685305704794204,0.09321407137617164,50,p1_T15,D,8,5,50,15,0.25,0.15,1.0,0.11
0.47261041074312254,0.15164875516036022,0.3060739203890551,0.1212205309286784,50,p1_T15,D,9,5,50,15,0.25,0.15,1.0,0.08
0.4466816202012789,0.23968301063025188,0.26003450699481157,0.08946004289774787,50,p1_T15,D,10,5,50,15,0.25,0.15,1.0,0.14
0.42418044160948637,0.18906879921642017,0.27629136845555663,0.09967378651098174,50,p1_T15,D,11,5,50,15,0.25,0.15,1.0,0.14
0.4100893138980396,0.13895813141624475,0.2513921484339296,0.08265933817012341,50,p1_T15,D,12,5,50,15,0.25,0.15,1.0,0.09
0.43649636599318226,0.12052772373830199,0.3234521336152987,0.13474582776535837,50,p1_T15,D,13,5,50,15,0.25,0.15,1.0,0.13
0.41693287023362235,0.16370132605858623,0.26118460068419214,0.08860093925920555,50,p1_T15,D,14,5,50,15,0.25,0.15,1.0,0.14
0.406204523272243,0.21434522599122763,0.23098132259022153,0.06872958287198756,50,p1_T15,D,15,5,50,15,0.25,0.15,1.0,0.16
0.3803361996704976,0.18345285656153598,0.23715893936064525,0.07218253559893173,50,p1_T15,D,16,5,50,15,0.25,0.15,1.0,0.15
0.4485243793235142,0.15101439646009093,0.30471776311485044,0.1214965086263994,50,p1_T15,D,17,5,50,15,0.25,0.15,1.0,0.07
0.4282634654561789,0.15580751697228976,0.28152760852572106,0.10460977407276914,50,p1_T15,D,18,5,50,15,0.25,0.15,1.0,0.14
0.454388969808333,0.13922836848202036,0.2848903806069404,0.10606206284680661,50,p1_T15,D,19,5,50,15,0.25,0.15,1.0,0.12
0.4014991916470214,0.13306948998200557,0.25001973437412656,0.0813002897603084,50,p1_T15,D,20,5,50,15,0.25,0.15,1.0,0.13
0.4526056894487505,0.2473736805697274,0.28443017546256694,0.10588604328521337,50,p1_T15,D,21,5,50,15,0.25,0.15,1.0,0.17
0.42117344462600664,0.1896996146462807,0.2648064089271377,0.09108487049015834,50,p1_T15,D,22,5,50,15,0.25,0.15,1.0,0.12
0.5061731837437694,0.2847442823097972,0.2850278489756143,0.105973069986043,50,p1_T15,D,23,5,50,15,0.25,0.15,1.0,0.16
0.39822756234150136,0.12028865351448939,0.2742029447008832,0.097888237905801,50,p1_T15,D,24,5,50,15,0.25,0.15,1.0,0.14
0.43753445488969783,0.2280696460484348,0.26318991403203146,0.09023698352563796,50,p1_T15,D,25,5,50,15,0.25,0.15,1.0,0.13
