T_c,pert_scale,rep,C,bv,tc_times_bv,tau2_learned,n_shrunk,mean_delta_norm,auroc_poolA,auroc_poolB,auroc_hnavar,auroc_cold,hn_minus_poolB,hn_minus_cold,mse_poolA,mse_poolB,mse_hnavar,mse_cold,mse_hn_vs_poolB,mse_hn_vs_cold
80,0.25,6,20,0.11370478415320377,9.096382732256302,0.647905170917511,0,0.2106036675074492,0.8714285714285716,0.8741758241758243,0.7862637362637364,0.6076923076923076,-0.08791208791208793,0.17857142857142871,0.982978954911232,0.9951000988483429,0.9988777428865433,1.0493654251098632,0.003777644038200356,-0.050487682223319896
80,0.25,7,20,0.12539487005905478,10.031589604724383,0.7163876295089722,0,0.24053112346458666,0.998,0.9974999999999999,0.9480000000000001,0.6435,-0.04949999999999988,0.3045000000000001,0.8564577341079712,0.8590347915887833,0.8480756610631943,0.9282725423574447,-0.010959130525588945,-0.0801968812942504
80,1.0,0,20,0.18526248305546172,14.820998644436937,0.831327497959137,0,0.838342155331512,0.9898809523809522,0.995238095238095,0.8857142857142856,0.7339285714285714,-0.10952380952380947,0.1517857142857142,0.8903407260775567,0.8734798535704613,0.8089431673288345,0.8467579051852226,-0.06453668624162678,-0.037814737856388114
80,1.0,1,20,0.1987525310133201,15.900202481065609,0.8448119759559631,0,0.9092128836376474,0.9272727272727271,0.972222222222222,0.9242424242424242,0.7141414141414141,-0.04797979797979779,0.21010101010101012,0.6666670918464661,0.7451276391744613,0.6094348147511482,0.7217931389808655,-0.1356928244233131,-0.11235832422971725
80,1.0,2,20,0.19755489022136058,15.804391217708847,0.8411501049995422,0,0.8597345631271581,0.8333333333333333,0.8197916666666666,0.8598958333333332,0.7270833333333333,0.04010416666666661,0.1328124999999999,0.8509324193000793,0.8666250020265579,0.78590607047081,0.8608843743801117,-0.08071893155574794,-0.07497830390930171
80,1.0,3,20,0.20030830701674382,16.024664561339506,0.8529835343360901,1,0.85242668360536,0.8823232323232324,0.8919191919191919,0.8464646464646464,0.704040404040404,-0.045454545454545525,0.14242424242424234,0.8963917985558509,0.9353813782334328,0.7875292554497719,0.930771817266941,-0.1478521227836609,-0.1432425618171691
80,1.0,4,20,0.17878334439789498,14.302667551831599,0.864611029624939,0,0.7963661840646913,0.9086666666666666,0.7226666666666668,0.8320000000000001,0.7806666666666666,0.10933333333333328,0.05133333333333345,0.8238291352987289,0.8549574047327042,0.7551556289196014,0.8261769324541092,-0.09980177581310279,-0.07102130353450775
80,1.0,5,20,0.18415619219419027,14.732495375535223,0.8316636681556702,0,0.8350282721693046,1.0,1.0,0.9340659340659341,0.7516483516483515,-0.06593406593406592,0.18241758241758255,0.851371493935585,0.85598955899477,0.7854708880186081,0.8659987106919289,-0.07051867097616193,-0.08052782267332081
80,1.0,6,20,0.20487030750202215,16.38962460016177,0.8534377813339233,0,0.9134784611177432,0.7555555555555556,0.6267676767676768,0.7676767676767677,0.7287878787878787,0.14090909090909098,0.038888888888889084,0.9517940416932106,0.9874842420220376,0.7758350476622582,0.8537556648254394,-0.21164919435977936,-0.07792061716318122
80,1.0,7,20,0.19389976188670768,15.511980950936614,0.8318232297897339,1,0.8625940743420164,0.9884615384615385,0.9868131868131869,0.9148351648351648,0.737912087912088,-0.07197802197802206,0.17692307692307685,0.9263307094573975,0.9220060363411904,0.8631386011838913,0.91972746104002,-0.058867435157299086,-0.056588859856128715
150,0.05,0,20,0.08014496540446311,12.021744810669468,0.6462134122848511,0,0.04966752361109575,1.0,1.0,0.9549999999999998,0.7425000000000002,-0.04500000000000015,0.2124999999999997,0.8418731480836869,0.8523607462644577,0.8573330879211426,0.9255525410175324,0.00497234165668492,-0.06821945309638977
150,0.05,1,20,0.07704754618512398,11.557131927768596,0.6218276619911194,0,0.04910833881327419,1.0,1.0,0.9914999999999999,0.758,-0.008500000000000063,0.23349999999999993,0.8864286601543426,0.8916025012731552,0.8996792018413544,0.9428899019956589,0.008076700568199202,-0.043210700154304504
150,0.05,2,20,0.07868563192814398,11.802844789221597,0.6042878031730652,0,0.0516175121920168,1.0,1.0,0.9880000000000001,0.7554999999999998,-0.0119999999999999,0.23250000000000026,0.8742325335741044,0.8756081730127334,0.8760938256978988,0.9253485292196274,0.0004856526851654275,-0.04925470352172856
150,0.05,3,20,0.07971538319489442,11.957307479234164,0.6208696365356445,0,0.042199140259830493,0.9733333333333333,0.9913333333333334,0.9426666666666668,0.7613333333333333,-0.048666666666666636,0.18133333333333346,0.8340818524360657,0.8341317564249039,0.8472958415746689,0.8809523224830628,0.01316408514976497,-0.033656480908393904
150,0.05,4,20,0.07461063320979724,11.191594981469587,0.617393434047699,0,0.04257544910737618,1.0,1.0,0.9978021978021978,0.7532967032967033,-0.00219780219780219,0.24450549450549453,0.9432169049978256,0.941269251704216,0.9459901124238967,0.9823444426059723,0.004720860719680697,-0.03635433018207557
150,0.05,5,20,0.07372941834937256,11.059412752405885,0.6153064966201782,0,0.04374395810846638,1.0,1.0,0.9959595959595958,0.7494949494949494,-0.0040404040404041774,0.2464646464646464,0.8530388593673706,0.8569289892911911,0.8606416553258895,0.8887440621852875,0.003712666034698442,-0.02810240685939791
150,0.05,6,20,0.07738000431023123,11.607000646534685,0.6158208847045898,0,0.04062115576841244,0.9880952380952379,0.9874999999999998,0.9398809523809524,0.7154761904761904,-0.04761904761904745,0.224404761904762,0.8993253201246262,0.9062998086214066,0.9129998922348023,0.9632133215665817,0.006700083613395691,-0.05021342933177941
150,0.05,7,20,0.07793907786616763,11.690861679925145,0.5976095199584961,0,0.042521729251636345,1.0,1.0,0.9934065934065934,0.7379120879120877,-0.00659340659340657,0.2554945054945057,0.9272374480962753,0.931887298822403,0.9377035915851593,0.9823625922203064,0.005816292762756303,-0.04465900063514716
150,0.25,0,20,0.08572032735428751,12.858049103143127,0.6397952437400818,0,0.22442202280357826,1.0,1.0,0.9901041666666666,0.7479166666666667,-0.009895833333333437,0.2421874999999999,0.8915451824665069,0.8976477384567261,0.8937247157096863,0.930121973156929,-0.003923022747039817,-0.03639725744724276
150,0.25,1,20,0.097205291797451,14.58079376961765,0.6278564929962158,0,0.25939649099263457,0.9963541666666667,0.9927083333333332,0.9421875,0.68125,-0.05052083333333324,0.26093749999999993,0.8573949784040451,0.8628470808267593,0.8627735376358032,0.9079395651817321,-7.354319095609352e-05,-0.04516602754592891
150,0.25,2,20,0.08573331819947963,12.859997729921945,0.6252769827842712,0,0.21351868402011212,1.0,1.0,1.0,0.7976190476190476,0.0,0.20238095238095244,0.9100359588861465,0.9152692317962646,0.9091105669736862,0.9522042036056518,-0.00615866482257843,-0.04309363663196564
150,0.25,3,20,0.08154768362861667,12.2321525442925,0.6215105056762695,0,0.19434062788949527,1.0,1.0,0.9780000000000001,0.7613333333333333,-0.02199999999999991,0.21666666666666679,0.9211343884468078,0.9290110051631928,0.9264076054096222,0.991473713517189,-0.002603399753570601,-0.06506610810756686
150,0.25,4,20,0.08806542603495048,13.209813905242571,0.6178654432296753,0,0.21558299695105196,1.0,1.0,0.9939393939393939,0.7267676767676768,-0.0060606060606061,0.26717171717171706,0.9221337080001831,0.932143098115921,0.9339231073856353,1.0047616839408875,0.0017800092697143333,-0.07083857655525216
150,0.25,5,20,0.08991855511588627,13.487783267382941,0.6411880254745483,0,0.21595051753393135,1.0,1.0,0.9692708333333334,0.68125,-0.030729166666666585,0.2880208333333334,0.8985002398490906,0.9013559341430664,0.9036104410886765,0.9482543230056762,0.002254506945610135,-0.04464388191699975
150,0.25,6,20,0.09148333484067235,13.722500226100852,0.6264223456382751,0,0.22856078414559894,1.0,1.0,0.964141414141414,0.657070707070707,-0.035858585858586034,0.30707070707070694,0.9259082287549972,0.9289318263530731,0.9326204538345337,0.9676897913217545,0.0036886274814605935,-0.03506933748722074
150,0.25,7,20,0.09250247319045549,13.875370978568323,0.6397626399993896,0,0.25577412179718595,1.0,1.0,0.978,0.6715000000000001,-0.02200000000000002,0.3064999999999999,0.8533092856407165,0.8581101924180985,0.8574291974306106,0.8907889634370804,-0.0006809949874878596,-0.03335976600646973
150,1.0,0,20,0.1519548427552402,22.793226413286032,0.8026785850524902,0,0.7896721998518317,0.84375,0.878125,0.92578125,0.825,0.047656249999999956,0.10078125000000004,0.8736660480499268,0.8781443268060685,0.8057217419147491,0.9021289259195328,-0.07242258489131936,-0.09640718400478365
150,1.0,1,20,0.19083195225316807,28.62479283797521,0.8556954860687256,0,0.8751633442054295,0.8210000000000003,0.8925000000000001,0.9110000000000001,0.745,0.018500000000000072,0.16600000000000015,0.8811080008745193,0.9167782813310623,0.7573329344391823,0.865845388174057,-0.15944534689188006,-0.10851245373487473
150,1.0,2,20,0.18018289555903233,27.02743433385485,0.8567332029342651,1,0.9323846654321265,0.9696969696969694,0.9601010101010099,0.9065656565656566,0.7727272727272727,-0.053535353535353325,0.13383838383838387,0.6524029701948166,0.6971447631716728,0.5746096044778823,0.7239425346255303,-0.1225351586937905,-0.14933293014764792
150,1.0,3,20,0.16744991044313187,25.11748656646978,0.7918188571929932,1,0.85254388396836,0.9576923076923076,0.9752747252747251,0.9302197802197802,0.7565934065934063,-0.045054945054944895,0.1736263736263739,0.7677978694438934,0.7847028523683548,0.7020437747240067,0.7603341042995453,-0.0826590776443481,-0.05829032957553859
150,1.0,4,20,0.15010342081286682,22.515513121930024,0.7386391758918762,0,0.7465479192092779,0.974,0.946,0.9039999999999999,0.7646666666666667,-0.04200000000000004,0.1393333333333332,0.8926137983798981,0.9007812887430191,0.8148846745491027,0.8817149430513382,-0.08589661419391637,-0.0668302685022355
150,1.0,5,20,0.17354112215143636,26.031168322715452,0.7832673192024231,0,0.8808869600808027,0.9453125,0.9505208333333336,0.9208333333333334,0.7869791666666667,-0.0296875000000002,0.13385416666666672,0.6938859909772873,0.7375323966145515,0.637088093161583,0.7916007250547409,-0.10044430345296851,-0.1545126318931579
150,1.0,6,20,0.20931405624989466,31.3971084374842,0.9079827070236206,2,0.9427675602426705,0.9327380952380953,0.9386904761904761,0.9226190476190477,0.7750000000000001,-0.016071428571428403,0.14761904761904754,0.7848458394408226,0.8187343925237656,0.6626749828457832,0.7927906721830368,-0.15605940967798237,-0.1301156893372536
150,1.0,7,20,0.18830891751396453,28.24633762709468,0.8639443516731262,0,0.9236223998903451,1.0,1.0,0.9567708333333333,0.784375,-0.04322916666666665,0.1723958333333333,0.8865431100130081,0.893386572599411,0.779498353600502,0.8322628706693649,-0.113888218998909,-0.05276451706886287
